model,tier,system,qid,type,judge,fuzzy,latency_ms,cost_usd,turns,gt_suspect,over_answered
claude-haiku-4-5,20000,graph-cypher,TMP-8,temporal,1.0,0.6153846153846154,16509,0.02841795,2.0,False,False
claude-haiku-4-5,20000,graph,SL-199,simple-lookup,1.0,0.7,8569,0.044369650000000004,2.0,False,False
claude-haiku-4-5,20000,sql-fts,SL-199,simple-lookup,1.0,0.7,4038,0.010362699999999999,1.0,False,False
claude-haiku-4-5,20000,sql-t2s,SL-199,simple-lookup,1.0,0.8,6923,0.02509265,2.0,False,False
claude-haiku-4-5,20000,graph-cypher,SL-199,simple-lookup,1.0,0.9,8568,0.025160150000000003,2.0,False,False
claude-haiku-4-5,20000,graph,MH-18,multi-hop,1.0,1.0,13911,0.0470272,4.0,False,False
claude-haiku-4-5,20000,sql-fts,MH-18,multi-hop,1.0,1.0,7333,0.021806449999999998,1.0,False,False
claude-haiku-4-5,20000,sql-t2s,MH-18,multi-hop,1.0,1.0,16175,0.054250400000000004,5.0,False,False
claude-haiku-4-5,20000,llm-only,MH-18,multi-hop,0.5,0.75,11220,0.02774895,1.0,False,False
claude-haiku-4-5,20000,graph-cypher,MH-18,multi-hop,1.0,1.0,14337,0.0453724,4.0,False,False
claude-haiku-4-5,20000,graph,TMP-64,temporal,1.0,0.15384615384615385,8367,0.033571800000000006,4.0,False,False
claude-haiku-4-5,20000,sql-fts,TMP-64,temporal,1.0,0.15384615384615385,9751,0.01555145,1.0,False,False
claude-haiku-4-5,20000,sql-t2s,TMP-64,temporal,1.0,0.23076923076923078,11651,0.0368384,3.0,False,False
claude-haiku-4-5,20000,graph-cypher,TMP-64,temporal,1.0,0.46153846153846156,16669,0.0457617,4.0,False,False
claude-haiku-4-5,20000,graph,SL-74,simple-lookup,1.0,1.0,9086,0.02684925,2.0,False,False
claude-haiku-4-5,20000,sql-fts,SL-74,simple-lookup,1.0,1.0,7315,0.0232852,1.0,False,False
claude-haiku-4-5,20000,sql-t2s,SL-74,simple-lookup,1.0,1.0,10182,0.02722475,2.0,False,False
claude-haiku-4-5,20000,graph-cypher,SL-74,simple-lookup,1.0,1.0,10467,0.02793475,2.0,False,False
claude-haiku-4-5,20000,graph,MH-63,multi-hop,1.0,1.0,59632,0.14250185,14.0,False,False
claude-haiku-4-5,20000,sql-fts,MH-63,multi-hop,0.0,0.0,4616,0.014100199999999998,1.0,False,False
claude-haiku-4-5,20000,sql-t2s,MH-63,multi-hop,1.0,1.0,10287,0.03346265,3.0,False,False
claude-haiku-4-5,20000,graph-cypher,MH-63,multi-hop,1.0,1.0,14389,0.0395012,3.0,False,False
claude-haiku-4-5,20000,graph,TMP-138,temporal,0.0,0.25,16498,0.045522400000000005,4.0,False,False
claude-haiku-4-5,20000,sql-fts,TMP-138,temporal,1.0,0.5,15286,0.04237145,1.0,False,False
claude-haiku-4-5,20000,sql-t2s,TMP-138,temporal,1.0,1.0,28600,0.09221899999999998,7.0,False,False
claude-haiku-4-5,20000,llm-only,TMP-138,temporal,0.0,0.75,9753,0.031900200000000004,1.0,False,False
claude-haiku-4-5,20000,graph-cypher,TMP-138,temporal,1.0,0.75,19923,0.0547126,4.0,False,False
claude-haiku-4-5,20000,graph,SL-159,simple-lookup,1.0,0.5,13125,0.04516915,2.0,False,False
claude-haiku-4-5,20000,sql-fts,SL-159,simple-lookup,0.0,0.0,3236,0.00996895,1.0,False,False
claude-haiku-4-5,20000,sql-t2s,SL-159,simple-lookup,0.5,1.0,10336,0.0268734,2.0,False,False
claude-haiku-4-5,20000,graph-cypher,SL-159,simple-lookup,0.5,1.0,13325,0.0258484,2.0,False,False
claude-haiku-4-5,20000,graph,TMP-16,temporal,1.0,0.07692307692307693,13089,0.0465109,3.0,False,False
claude-haiku-4-5,20000,sql-fts,TMP-16,temporal,0.0,0.0,7679,0.0381352,1.0,False,False
claude-haiku-4-5,20000,sql-t2s,TMP-16,temporal,1.0,0.15384615384615385,10702,0.0261714,2.0,False,False
claude-haiku-4-5,20000,graph-cypher,TMP-16,temporal,1.0,0.15384615384615385,14621,0.037390900000000005,3.0,False,False
claude-haiku-4-5,20000,graph,SL-30,simple-lookup,1.0,1.0,10905,0.04344255,4.0,False,False
claude-haiku-4-5,20000,sql-fts,SL-30,simple-lookup,1.0,1.0,2655,0.01821395,1.0,False,False
claude-haiku-4-5,20000,sql-t2s,SL-30,simple-lookup,1.0,1.0,13313,0.04226745,4.0,False,False
claude-haiku-4-5,20000,graph-cypher,SL-30,simple-lookup,1.0,1.0,6926,0.0252781,2.0,False,False
claude-haiku-4-5,20000,graph,TMP-25,temporal,1.0,0.7692307692307693,9902,0.034454200000000004,3.0,False,False
claude-haiku-4-5,20000,sql-fts,TMP-25,temporal,0.0,0.23076923076923078,5032,0.0138827,1.0,False,False
claude-haiku-4-5,20000,sql-t2s,TMP-25,temporal,1.0,0.7692307692307693,17213,0.03818655,3.0,False,False
claude-haiku-4-5,20000,graph-cypher,TMP-25,temporal,1.0,0.46153846153846156,16118,0.037352949999999996,3.0,False,False
claude-haiku-4-5,20000,graph,SL-118,simple-lookup,0.5,0.2857142857142857,6785,0.023144150000000002,2.0,False,False
claude-haiku-4-5,20000,sql-fts,SL-118,simple-lookup,1.0,1.0,4395,0.0137027,1.0,False,False
claude-haiku-4-5,20000,sql-t2s,SL-118,simple-lookup,1.0,1.0,9766,0.02874715,2.0,False,False
claude-haiku-4-5,20000,graph-cypher,SL-118,simple-lookup,1.0,1.0,9502,0.026150899999999998,2.0,False,False
claude-haiku-4-5,20000,graph,TMP-73,temporal,1.0,1.0,4342,0.025236550000000003,2.0,False,False
claude-haiku-4-5,20000,sql-fts,TMP-73,temporal,1.0,1.0,2328,0.0150127,1.0,False,False
claude-haiku-4-5,20000,sql-t2s,TMP-73,temporal,1.0,1.0,7109,0.02358955,2.0,False,False
claude-haiku-4-5,20000,graph-cypher,TMP-73,temporal,1.0,1.0,11656,0.0236208,2.0,False,False
claude-haiku-4-5,20000,graph,SL-200,simple-lookup,1.0,0.5,19114,0.051651100000000005,5.0,False,False
claude-haiku-4-5,20000,sql-fts,SL-200,simple-lookup,1.0,0.7,4055,0.0115952,1.0,False,False
claude-haiku-4-5,20000,sql-t2s,SL-200,simple-lookup,1.0,0.8,6403,0.0238131,2.0,False,False
claude-haiku-4-5,20000,llm-only,SL-200,simple-lookup,1.0,0.5,5637,0.014603950000000001,1.0,False,False
claude-haiku-4-5,20000,graph-cypher,SL-200,simple-lookup,1.0,0.8,6756,0.024238100000000002,2.0,False,False
claude-haiku-4-5,20000,graph,TMP-139,temporal,1.0,1.0,12975,0.0491919,3.0,False,False
claude-haiku-4-5,20000,sql-fts,TMP-139,temporal,1.0,0.75,7652,0.02038645,1.0,False,False
claude-haiku-4-5,20000,sql-t2s,TMP-139,temporal,1.0,0.75,7805,0.024855600000000002,2.0,False,False
claude-haiku-4-5,20000,graph-cypher,TMP-139,temporal,1.0,0.75,12304,0.026573100000000002,2.0,False,False
claude-haiku-4-5,20000,graph,SL-75,simple-lookup,1.0,1.0,7195,0.0253052,2.0,False,False
claude-haiku-4-5,20000,sql-fts,SL-75,simple-lookup,1.0,1.0,9549,0.02055895,1.0,False,False
claude-haiku-4-5,20000,sql-t2s,SL-75,simple-lookup,1.0,1.0,8756,0.026639450000000002,2.0,False,False
claude-haiku-4-5,20000,graph-cypher,SL-75,simple-lookup,1.0,1.0,10596,0.026190699999999997,2.0,False,False
claude-haiku-4-5,20000,graph,TMP-34,temporal,1.0,0.5217391304347826,12667,0.03808115000000001,3.0,False,False
claude-haiku-4-5,20000,sql-fts,TMP-34,temporal,0.0,0.43478260869565216,5875,0.031595200000000004,1.0,False,False
claude-haiku-4-5,20000,sql-t2s,TMP-34,temporal,1.0,0.5652173913043478,19769,0.0474022,4.0,False,False
claude-haiku-4-5,20000,llm-only,TMP-34,temporal,1.0,0.5652173913043478,8343,0.02891895,1.0,False,False
claude-haiku-4-5,20000,graph-cypher,TMP-34,temporal,1.0,0.4782608695652174,18779,0.05016595,4.0,False,False
claude-haiku-4-5,20000,sql-fts,SL-160,simple-lookup,0.0,0.0,4394,0.011857699999999999,1.0,False,False
claude-haiku-4-5,20000,sql-t2s,SL-160,simple-lookup,1.0,0.5,7135,0.0252008,2.0,False,False
claude-haiku-4-5,20000,llm-only,SL-160,simple-lookup,0.0,0.0,2792,0.014296450000000002,1.0,False,False
claude-haiku-4-5,20000,graph-cypher,SL-160,simple-lookup,1.0,0.25,12365,0.03525075,3.0,False,False
claude-haiku-4-5,20000,graph,TMP-27,temporal,1.0,0.3333333333333333,10125,0.0341718,3.0,False,False
claude-haiku-4-5,20000,sql-fts,TMP-27,temporal,1.0,0.3333333333333333,5066,0.0133452,1.0,False,False
claude-haiku-4-5,20000,sql-t2s,TMP-27,temporal,1.0,0.7777777777777778,16341,0.05342585,5.0,False,False
claude-haiku-4-5,20000,graph-cypher,TMP-27,temporal,1.0,0.6666666666666666,27643,0.06435155000000001,6.0,False,False
claude-haiku-4-5,20000,graph,SL-32,simple-lookup,1.0,1.0,9369,0.03480490000000001,3.0,False,False
claude-haiku-4-5,20000,sql-fts,SL-32,simple-lookup,1.0,1.0,2525,0.014563949999999999,1.0,False,False
claude-haiku-4-5,20000,sql-t2s,SL-32,simple-lookup,1.0,1.0,6542,0.02463485,2.0,False,False
claude-haiku-4-5,20000,graph-cypher,SL-32,simple-lookup,1.0,1.0,7015,0.025096100000000003,2.0,False,False
claude-haiku-4-5,20000,graph,TMP-74,temporal,1.0,1.0,6418,0.037903000000000006,2.0,False,False
claude-haiku-4-5,20000,sql-fts,TMP-74,temporal,1.0,1.0,3146,0.02978895,1.0,False,False
claude-haiku-4-5,20000,sql-t2s,TMP-74,temporal,1.0,1.0,4999,0.02345975,2.0,False,False
claude-haiku-4-5,20000,llm-only,TMP-74,temporal,1.0,1.0,1986,0.026092700000000003,1.0,False,False
claude-haiku-4-5,20000,graph-cypher,TMP-74,temporal,1.0,1.0,6594,0.023844749999999998,2.0,False,False
claude-haiku-4-5,20000,graph,SL-119,simple-lookup,0.0,0.14285714285714285,6839,0.02315145,2.0,False,False
claude-haiku-4-5,20000,sql-fts,SL-119,simple-lookup,1.0,1.0,4354,0.01520395,1.0,False,False
claude-haiku-4-5,20000,sql-t2s,SL-119,simple-lookup,1.0,1.0,10054,0.0267132,2.0,False,False
claude-haiku-4-5,20000,graph-cypher,SL-119,simple-lookup,1.0,1.0,10154,0.02683195,2.0,False,False
claude-haiku-4-5,20000,graph,TMP-140,temporal,1.0,1.0,8623,0.02551735,2.0,False,False
claude-haiku-4-5,20000,sql-fts,TMP-140,temporal,1.0,1.0,3778,0.01181395,1.0,False,False
claude-haiku-4-5,20000,sql-t2s,TMP-140,temporal,1.0,0.8,6966,0.02481035,2.0,False,False
claude-haiku-4-5,20000,graph-cypher,TMP-140,temporal,1.0,0.8,10543,0.027992850000000003,2.0,False,False
claude-haiku-4-5,20000,graph,SL-201,simple-lookup,1.0,0.7,19081,0.0527545,5.0,False,False
claude-haiku-4-5,20000,sql-fts,SL-201,simple-lookup,1.0,0.8,6079,0.013646450000000001,1.0,False,False
claude-haiku-4-5,20000,sql-t2s,SL-201,simple-lookup,1.0,0.7,5290,0.024447049999999998,2.0,False,False
claude-haiku-4-5,20000,graph-cypher,SL-201,simple-lookup,1.0,0.7,7049,0.025765800000000002,2.0,False,False
claude-haiku-4-5,20000,graph,TMP-35,temporal,1.0,0.2608695652173913,11089,0.04273315,4.0,False,False
claude-haiku-4-5,20000,sql-fts,TMP-35,temporal,0.0,0.4782608695652174,10432,0.021518950000000002,1.0,False,False
claude-haiku-4-5,20000,sql-t2s,TMP-35,temporal,1.0,0.43478260869565216,22019,0.04749389999999999,4.0,False,False
claude-haiku-4-5,20000,graph-cypher,TMP-35,temporal,1.0,0.4782608695652174,21230,0.06724185,4.0,False,False
claude-haiku-4-5,20000,graph,TMP-28,temporal,1.0,0.6666666666666666,9276,0.0342456,3.0,False,False
claude-haiku-4-5,20000,sql-fts,TMP-28,temporal,0.0,0.3333333333333333,3261,0.012398949999999999,1.0,False,False
claude-haiku-4-5,20000,sql-t2s,TMP-28,temporal,1.0,0.7777777777777778,15834,0.0354488,3.0,False,False
claude-haiku-4-5,20000,graph-cypher,TMP-28,temporal,1.0,0.6666666666666666,10514,0.0342903,3.0,False,False
qwen-2.5-72b,200,graph,TMP-17,temporal,0.5,0.07692307692307693,7858,,,False,False
qwen-2.5-72b,200,sql-fts,TMP-17,temporal,0.0,0.23076923076923078,3413,,,False,False
qwen-2.5-72b,200,sql-t2s,TMP-17,temporal,1.0,0.46153846153846156,15030,,,False,False
qwen-2.5-72b,200,llm-only,TMP-17,temporal,0.5,0.38461538461538464,6880,,,False,False
qwen-2.5-72b,200,graph,SL-19,simple-lookup,1.0,1.0,11230,,,False,False
qwen-2.5-72b,200,sql-fts,SL-19,simple-lookup,1.0,1.0,1622,,,False,False
qwen-2.5-72b,200,sql-t2s,SL-19,simple-lookup,1.0,1.0,12758,,,False,False
qwen-2.5-72b,200,llm-only,SL-19,simple-lookup,1.0,1.0,1788,,,False,False
qwen-2.5-72b,200,graph,RSN-62,reasoning,0.0,0.17391304347826086,4131,,,False,False
qwen-2.5-72b,200,sql-fts,RSN-62,reasoning,0.5,0.34782608695652173,5849,,,False,False
qwen-2.5-72b,200,sql-t2s,RSN-62,reasoning,0.5,0.6086956521739131,29722,,,False,False
qwen-2.5-72b,200,llm-only,RSN-62,reasoning,0.5,0.391304347826087,8182,,,False,False
qwen-2.5-72b,200,graph,MH-82,multi-hop,1.0,1.0,7888,,,False,False
qwen-2.5-72b,200,sql-fts,MH-82,multi-hop,0.0,0.0,1504,,,False,False
qwen-2.5-72b,200,sql-t2s,MH-82,multi-hop,1.0,1.0,12140,,,False,False
qwen-2.5-72b,200,llm-only,MH-82,multi-hop,0.0,0.0,4517,,,False,False
qwen-2.5-72b,200,graph,COH-14,cohort,0.0,0.3333333333333333,2825,,,False,False
qwen-2.5-72b,200,sql-fts,COH-14,cohort,0.0,0.0,1635,,,False,False
qwen-2.5-72b,200,graph,TMP-65,temporal,1.0,1.0,4897,,,False,False
qwen-2.5-72b,200,sql-fts,TMP-65,temporal,1.0,1.0,1882,,,False,False
qwen-2.5-72b,200,sql-t2s,TMP-65,temporal,1.0,1.0,6874,,,False,False
qwen-2.5-72b,200,llm-only,TMP-65,temporal,1.0,1.0,1935,,,False,False
qwen-2.5-72b,200,graph,SL-108,simple-lookup,1.0,1.0,6265,,,False,False
qwen-2.5-72b,200,sql-fts,SL-108,simple-lookup,0.5,1.0,1164,,,False,False
qwen-2.5-72b,200,sql-t2s,SL-108,simple-lookup,0.5,1.0,12496,,,False,False
qwen-2.5-72b,200,llm-only,SL-108,simple-lookup,0.5,1.0,2940,,,False,False
qwen-2.5-72b,200,graph,RSN-4,reasoning,0.5,0.23529411764705882,4936,,,False,False
qwen-2.5-72b,200,sql-fts,RSN-4,reasoning,1.0,0.11764705882352941,2107,,,False,False
qwen-2.5-72b,200,sql-t2s,RSN-4,reasoning,1.0,0.7058823529411765,48518,,,False,False
qwen-2.5-72b,200,llm-only,RSN-4,reasoning,1.0,0.17647058823529413,3189,,,False,False
qwen-2.5-72b,200,graph,MH-4,multi-hop,0.0,0.0,7565,,,False,False
qwen-2.5-72b,200,sql-fts,MH-4,multi-hop,1.0,1.0,1198,,,False,False
qwen-2.5-72b,200,sql-t2s,MH-4,multi-hop,0.0,0.0,53824,,,False,False
qwen-2.5-72b,200,llm-only,MH-4,multi-hop,1.0,1.0,2151,,,False,False
qwen-2.5-72b,200,graph,COH-1,cohort,1.0,1.0,4679,,,False,False
qwen-2.5-72b,200,sql-fts,COH-1,cohort,0.0,0.0,1550,,,False,False
qwen-2.5-72b,200,sql-t2s,COH-1,cohort,1.0,1.0,3376,,,False,False
qwen-2.5-72b,200,graph,UNA-13,unanswerable,1.0,1.0,20949,,,False,False
qwen-2.5-72b,200,sql-fts,UNA-13,unanswerable,1.0,1.0,691,,,False,False
qwen-2.5-72b,200,sql-t2s,UNA-13,unanswerable,1.0,1.0,38066,,,False,False
qwen-2.5-72b,200,llm-only,UNA-13,unanswerable,1.0,0.0,683,,,False,False
qwen-2.5-72b,200,graph,TMP-1,temporal,1.0,0.5454545454545454,6308,,,False,False
qwen-2.5-72b,200,sql-fts,TMP-1,temporal,0.0,0.36363636363636365,2682,,,False,False
qwen-2.5-72b,200,sql-t2s,TMP-1,temporal,1.0,0.8181818181818182,8219,,,False,False
qwen-2.5-72b,200,llm-only,TMP-1,temporal,0.5,0.7272727272727273,6137,,,False,False
qwen-2.5-72b,200,graph,SL-188,simple-lookup,1.0,0.7,4861,,,False,False
qwen-2.5-72b,200,sql-fts,SL-188,simple-lookup,1.0,0.6,5460,,,False,False
qwen-2.5-72b,200,sql-t2s,SL-188,simple-lookup,1.0,0.7,13245,,,False,False
qwen-2.5-72b,200,llm-only,SL-188,simple-lookup,1.0,1.0,2332,,,False,False
qwen-2.5-72b,200,graph,RSN-101,reasoning,1.0,0.7142857142857143,7709,,,False,False
qwen-2.5-72b,200,sql-fts,RSN-101,reasoning,0.5,0.42857142857142855,2196,,,False,False
qwen-2.5-72b,200,sql-t2s,RSN-101,reasoning,1.0,1.0,32870,,,False,False
qwen-2.5-72b,200,llm-only,RSN-101,reasoning,1.0,0.2857142857142857,6147,,,False,False
qwen-2.5-72b,200,graph,MH-48,multi-hop,0.0,0.0,6243,,,False,False
qwen-2.5-72b,200,sql-fts,MH-48,multi-hop,0.0,0.0,694,,,False,False
qwen-2.5-72b,200,sql-t2s,MH-48,multi-hop,1.0,1.0,8499,,,False,False
qwen-2.5-72b,200,llm-only,MH-48,multi-hop,0.0,0.0,3156,,,False,False
qwen-2.5-72b,200,graph,COH-38,cohort,1.0,1.0,5563,,,False,False
qwen-2.5-72b,200,sql-fts,COH-38,cohort,0.0,0.0,2533,,,False,False
qwen-2.5-72b,200,sql-t2s,COH-38,cohort,0.0,0.4000000000000001,5510,,,False,False
qwen-2.5-72b,200,sql-fts,UNA-6,unanswerable,0.0,0.0,6032,,,False,False
qwen-2.5-72b,200,sql-t2s,UNA-6,unanswerable,0.0,0.0,30596,,,False,False
qwen-2.5-72b,200,llm-only,UNA-6,unanswerable,0.0,0.0,1466,,,False,False
qwen-2.5-72b,200,graph,TMP-57,temporal,0.5,0.38461538461538464,6582,,,False,False
qwen-2.5-72b,200,sql-fts,TMP-57,temporal,0.0,0.38461538461538464,2397,,,False,False
qwen-2.5-72b,200,sql-t2s,TMP-57,temporal,1.0,0.8461538461538461,31270,,,False,False
qwen-2.5-72b,200,llm-only,TMP-57,temporal,1.0,0.46153846153846156,2677,,,False,False
qwen-2.5-72b,200,graph,SL-4,simple-lookup,1.0,1.0,5019,,,False,False
qwen-2.5-72b,200,sql-fts,SL-4,simple-lookup,1.0,1.0,1712,,,False,False
qwen-2.5-72b,200,sql-t2s,SL-4,simple-lookup,1.0,1.0,35425,,,False,False
qwen-2.5-72b,200,llm-only,SL-4,simple-lookup,1.0,1.0,3718,,,False,False
qwen-2.5-72b,200,graph,RSN-43,reasoning,0.5,0.5,6855,,,False,False
qwen-2.5-72b,200,sql-fts,RSN-43,reasoning,1.0,0.0,786,,,False,False
qwen-2.5-72b,200,sql-t2s,RSN-43,reasoning,0.5,1.0,55119,,,False,False
qwen-2.5-72b,200,llm-only,RSN-43,reasoning,1.0,0.0,4312,,,False,False
qwen-2.5-72b,200,graph,MH-114,multi-hop,1.0,0.5,5345,,,False,False
qwen-2.5-72b,200,sql-fts,MH-114,multi-hop,0.0,0.0,1210,,,False,False
qwen-2.5-72b,200,sql-t2s,MH-114,multi-hop,1.0,0.5,27470,,,False,False
qwen-2.5-72b,200,llm-only,MH-114,multi-hop,0.0,0.0,1445,,,False,False
qwen-2.5-72b,200,graph,COH-12,cohort,1.0,1.0,2771,,,False,False
qwen-2.5-72b,200,sql-fts,COH-12,cohort,0.0,0.3333333333333333,2133,,,False,False
qwen-2.5-72b,200,sql-t2s,COH-12,cohort,1.0,1.0,11776,,,False,False
qwen-2.5-72b,200,graph,UNA-1,unanswerable,1.0,1.0,5836,,,False,False
qwen-2.5-72b,200,sql-fts,UNA-1,unanswerable,1.0,1.0,1145,,,False,False
qwen-2.5-72b,200,llm-only,UNA-1,unanswerable,1.0,1.0,740,,,False,False
qwen-2.5-72b,200,graph,TMP-131,temporal,1.0,0.2,5364,,,False,False
qwen-2.5-72b,200,sql-fts,TMP-131,temporal,1.0,0.2,2131,,,False,False
qwen-2.5-72b,200,sql-t2s,TMP-131,temporal,1.0,0.6,8496,,,False,False
qwen-2.5-72b,200,llm-only,TMP-131,temporal,1.0,0.2,7155,,,False,False
qwen-2.5-72b,200,graph,SL-66,simple-lookup,1.0,1.0,11703,,,False,False
qwen-2.5-72b,200,sql-fts,SL-66,simple-lookup,1.0,1.0,1867,,,False,False
qwen-2.5-72b,200,sql-t2s,SL-66,simple-lookup,1.0,1.0,4398,,,False,False
qwen-2.5-72b,200,llm-only,SL-66,simple-lookup,1.0,1.0,2210,,,False,False
qwen-2.5-72b,200,sql-t2s,RSN-37,reasoning,1.0,0.8571428571428571,29039,,,False,False
qwen-2.5-72b,200,llm-only,RSN-37,reasoning,0.5,0.6428571428571429,8056,,,False,False
qwen-2.5-72b,200,graph,MH-85,multi-hop,0.0,0.0,6763,,,False,False
qwen-2.5-72b,200,sql-fts,MH-85,multi-hop,0.0,0.5,1460,,,False,False
qwen-2.5-72b,200,sql-t2s,MH-85,multi-hop,0.0,0.0,39680,,,False,False
qwen-2.5-72b,200,llm-only,MH-85,multi-hop,1.0,1.0,2528,,,False,False
qwen-2.5-72b,200,graph,COH-17,cohort,1.0,1.0,4300,,,False,False
qwen-2.5-72b,200,sql-fts,COH-17,cohort,0.0,0.0,2568,,,False,False
qwen-2.5-72b,200,sql-t2s,COH-17,cohort,1.0,1.0,7498,,,False,False
qwen-2.5-72b,200,graph,UNA-16,unanswerable,1.0,1.0,2521,,,False,False
qwen-2.5-72b,200,sql-fts,UNA-16,unanswerable,0.0,0.0,899,,,False,False
qwen-2.5-72b,200,sql-t2s,UNA-16,unanswerable,0.5,1.0,18954,,,False,False
qwen-2.5-72b,200,llm-only,UNA-16,unanswerable,1.0,1.0,823,,,False,False
qwen-2.5-72b,200,graph,TMP-9,temporal,0.0,0.3076923076923077,5775,,,False,False
qwen-2.5-72b,200,sql-fts,TMP-9,temporal,0.0,0.15384615384615385,3956,,,False,False
qwen-2.5-72b,200,sql-t2s,TMP-9,temporal,1.0,0.8461538461538461,18072,,,False,False
qwen-2.5-72b,200,llm-only,TMP-9,temporal,0.0,0.46153846153846156,5636,,,False,False
qwen-2.5-72b,200,graph,SL-148,simple-lookup,0.0,0.0,3388,,,False,False
qwen-2.5-72b,200,sql-fts,SL-148,simple-lookup,0.0,0.0,963,,,False,False
qwen-2.5-72b,200,sql-t2s,SL-148,simple-lookup,0.0,0.0,9606,,,False,False
qwen-2.5-72b,200,llm-only,SL-148,simple-lookup,0.0,0.0,1306,,,False,False
qwen-2.5-72b,200,graph,RSN-24,reasoning,1.0,0.0625,5051,,,False,False
qwen-2.5-72b,200,sql-fts,RSN-24,reasoning,1.0,0.0625,1977,,,False,False
qwen-2.5-72b,200,sql-t2s,RSN-24,reasoning,1.0,0.3125,22214,,,False,False
qwen-2.5-72b,200,llm-only,RSN-24,reasoning,1.0,0.0625,2973,,,False,False
qwen-2.5-72b,200,graph,MH-5,multi-hop,0.5,0.75,46186,,,False,False
qwen-2.5-72b,200,sql-fts,MH-5,multi-hop,0.5,0.75,2203,,,False,False
qwen-2.5-72b,200,sql-t2s,MH-5,multi-hop,0.0,0.0,30646,,,False,False
qwen-2.5-72b,200,llm-only,MH-5,multi-hop,0.0,0.0,3198,,,False,False
qwen-2.5-72b,200,graph,COH-22,cohort,0.0,0.0,3646,,,False,False
qwen-2.5-72b,200,sql-fts,COH-22,cohort,1.0,1.0,2136,,,False,False
qwen-2.5-72b,200,sql-t2s,COH-22,cohort,1.0,0.0,15953,,,False,False
qwen-2.5-72b,200,graph,UNA-7,unanswerable,0.5,0.5,6166,,,False,False
qwen-2.5-72b,200,sql-fts,UNA-7,unanswerable,0.0,0.0,1320,,,False,False
qwen-2.5-72b,200,sql-t2s,UNA-7,unanswerable,0.5,0.5,45158,,,False,False
qwen-2.5-72b,200,llm-only,UNA-7,unanswerable,0.0,0.0,2695,,,False,False
qwen-2.5-72b,200,graph,TMP-18,temporal,0.0,0.0,10106,,,False,False
qwen-2.5-72b,200,sql-fts,TMP-18,temporal,0.0,0.07692307692307693,1651,,,False,False
qwen-2.5-72b,200,sql-t2s,TMP-18,temporal,0.0,0.07692307692307693,21714,,,False,False
qwen-2.5-72b,200,llm-only,TMP-18,temporal,0.0,0.38461538461538464,4565,,,False,False
qwen-2.5-72b,200,graph,SL-10,simple-lookup,1.0,1.0,4136,,,False,False
qwen-2.5-72b,200,sql-fts,SL-10,simple-lookup,0.0,0.5,3530,,,False,False
qwen-2.5-72b,200,sql-t2s,SL-10,simple-lookup,1.0,1.0,20685,,,False,False
qwen-2.5-72b,200,llm-only,SL-10,simple-lookup,1.0,1.0,3641,,,False,False
qwen-2.5-72b,200,graph,RSN-96,reasoning,0.5,0.23529411764705882,7140,,,False,False
qwen-2.5-72b,200,sql-fts,RSN-96,reasoning,0.5,0.35294117647058826,4594,,,False,False
qwen-2.5-72b,200,sql-t2s,RSN-96,reasoning,1.0,0.47058823529411764,14029,,,False,False
qwen-2.5-72b,200,llm-only,RSN-96,reasoning,0.5,0.47058823529411764,3032,,,False,False
qwen-2.5-72b,200,graph,MH-49,multi-hop,0.0,0.0,5536,,,False,False
qwen-2.5-72b,200,sql-fts,MH-49,multi-hop,0.0,0.0,3108,,,False,False
qwen-2.5-72b,200,llm-only,MH-49,multi-hop,1.0,1.0,2451,,,False,False
qwen-2.5-72b,200,graph,COH-13,cohort,1.0,0.0,4675,,,False,False
qwen-2.5-72b,200,sql-fts,COH-13,cohort,0.0,0.0,1857,,,False,False
qwen-2.5-72b,200,sql-t2s,COH-13,cohort,1.0,1.0,55994,,,False,False
qwen-2.5-72b,200,graph,UNA-20,unanswerable,1.0,1.0,7166,,,False,False
qwen-2.5-72b,200,sql-fts,UNA-20,unanswerable,1.0,0.0,1632,,,False,False
qwen-2.5-72b,200,sql-t2s,UNA-20,unanswerable,1.0,1.0,50788,,,False,False
qwen-2.5-72b,200,llm-only,UNA-20,unanswerable,1.0,0.0,1415,,,False,False
qwen-2.5-72b,200,graph,TMP-66,temporal,1.0,1.0,59110,,,False,False
qwen-2.5-72b,200,sql-fts,TMP-66,temporal,1.0,1.0,1461,,,False,False
qwen-2.5-72b,200,sql-t2s,TMP-66,temporal,1.0,1.0,5229,,,False,False
